ID Cliente,Edad,Genero,Producto Comprado,Categoria,Valor de Compra,Ciudad,Talla,Estacion,Calificacion,Suscripcion Activa,Tipo de Envio,Compras Previas,Metodo de Pago,Frecuencia de Compras
5835,57,Femenino,Jacket,Abrigos,68,Santa Marta,XS,Invierno,3.7,Si,Envio estandar,6,Transferencia bancaria,Semanal
5836,34,Femenino,Jewelry,Accesorios,64,Villavicencio,M,Primavera,3.4,No,Envio estandar,19,Efectivo,Mensual
5837,54,Femenino,Handbag,Accesorios,72,Cali,M,Verano,5.0,No,Recogida en tienda,6,Tarjeta de debito,Cada 3 meses
5838,70,Femenino,Shorts,Ropa,68,Armenia,XS,Primavera,4.1,Si,Entrega al dia siguiente,26,Tarjeta de credito,Mensual
5839,56,Masculino,Skirt,Ropa,65,Neiva,XS,Verano,2.8,Si,Envio gratuito,6,Transferencia bancaria,Mensual
5840,34,Femenino,Shoes,Calzado,87,Armenia,XS,Otono,4.1,No,Recogida en tienda,22,Nequi,Mensual
5841,49,Femenino,Shirt,Ropa,44,Pereira,XXL,Verano,3.8,Si,Entrega al dia siguiente,34,Tarjeta de credito,Quincenal
5842,61,Femenino,Coat,Abrigos,109,Pereira,XL,Otono,4.3,No,Entrega al dia siguiente,38,Tarjeta de credito,Anualmente
5843,33,Masculino,T-shirt,Ropa,111,Cali,M,Invierno,3.0,No,Envio gratuito,10,Efectivo,Anualmente
5844,70,Masculino,Hoodie,Ropa,100,Pereira,S,Otono,4.9,No,Envio gratuito,5,Tarjeta de credito,Mensual
5845,68,Femenino,Sweater,Ropa,106,Bucaramanga,M,Verano,3.2,Si,Recogida en tienda,10,Efectivo,Mensual
5846,37,Masculino,Hat,Accesorios,57,Manizales,XL,Primavera,4.4,Si,Envio gratuito,30,Nequi,Semanal
5847,50,Femenino,Hat,Accesorios,62,Armenia,S,Invierno,4.0,Si,Recogida en tienda,88,Tarjeta de debito,Anualmente
5848,36,Femenino,Hoodie,Ropa,50,Barranquilla,S,Verano,4.9,No,Express,67,Tarjeta de debito,Trimestral
5849,38,Femenino,Jewelry,Accesorios,113,Barranquilla,S,Primavera,2.7,No,Envio estandar,59,Transferencia bancaria,Trimestral
5850,21,Femenino,Handbag,Accesorios,95,Medellin,XXL,Verano,3.7,Si,Entrega al dia siguiente,82,Tarjeta de debito,Quincenal
5851,20,Masculino,Belt,Accesorios,112,Medellin,XS,Invierno,4.4,No,Entrega al dia siguiente,12,Efectivo,Trimestral
5852,72,Masculino,T-shirt,Ropa,90,Armenia,XL,Primavera,2.5,Si,Express,3,Transferencia bancaria,Trimestral
5853,24,Masculino,T-shirt,Ropa,73,Medellin,XL,Verano,4.6,Si,Express,88,Efectivo,Cada 3 meses
5854,48,Masculino,Hat,Accesorios,113,Cartagena,XL,Primavera,4.9,No,Envio en 2 dias,79,Tarjeta de credito,Mensual
5855,41,Masculino,Coat,Abrigos,27,Medellin,M,Primavera,4.5,No,Envio en 2 dias,69,Tarjeta de debito,Quincenal
5856,32,Masculino,Shirt,Ropa,81,Bucaramanga,XS,Verano,4.4,No,Express,21,Tarjeta de credito,Quincenal
5857,56,Femenino,Blouse,Ropa,50,Santa Marta,M,Otono,3.3,Si,Envio en 2 dias,32,Transferencia bancaria,Semanal
5858,65,Masculino,Coat,Abrigos,86,Manizales,L,Primavera,4.6,Si,Envio gratuito,30,Efectivo,Mensual
5859,45,Masculino,Sweater,Ropa,25,Manizales,XXL,Primavera,2.8,Si,Entrega al dia siguiente,99,Transferencia bancaria,Anualmente
5860,30,Femenino,Shirt,Ropa,46,Bucaramanga,L,Invierno,4.7,Si,Envio en 2 dias,49,Tarjeta de credito,Semanal
5861,47,Femenino,Jacket,Abrigos,115,Barranquilla,XS,Verano,4.4,No,Envio gratuito,45,Transferencia bancaria,Mensual
5862,50,Femenino,Pants,Ropa,93,Medellin,L,Invierno,3.6,Si,Envio estandar,26,Nequi,Cada 3 meses
5863,36,Femenino,Boots,Calzado,50,Cartagena,XL,Primavera,4.5,No,Express,43,Tarjeta de debito,Quincenal
5864,48,Femenino,Pants,Ropa,25,Barranquilla,S,Otono,4.0,Si,Envio en 2 dias,13,Tarjeta de debito,Mensual
5865,62,Femenino,Skirt,Ropa,26,Manizales,M,Primavera,4.5,No,Envio estandar,23,Transferencia bancaria,Semanal
5866,46,Masculino,Shorts,Ropa,41,Pereira,XL,Invierno,4.4,No,Recogida en tienda,37,Nequi,Semanal
5867,56,Masculino,Blouse,Ropa,86,Cartagena,S,Otono,3.9,Si,Express,42,Nequi,Anualmente
5868,36,Femenino,T-shirt,Ropa,84,Cartagena,XL,Verano,4.9,Si,Envio en 2 dias,23,Tarjeta de credito,Cada 3 meses
5869,67,Femenino,T-shirt,Ropa,75,Pereira,XL,Primavera,3.5,Si,Envio estandar,60,Tarjeta de credito,Mensual
5870,58,Femenino,Sandals,Calzado,117,Pereira,XS,Invierno,2.9,Si,Envio gratuito,71,Tarjeta de credito,Trimestral
5871,56,Femenino,Jacket,Abrigos,105,Villavicencio,XL,Otono,4.1,Si,Recogida en tienda,71,Transferencia bancaria,Cada 3 meses
5872,70,Femenino,Jeans,Ropa,72,Villavicencio,XS,Verano,4.8,No,Envio gratuito,3,Nequi,Quincenal
5873,43,Masculino,Shoes,Calzado,106,Cali,L,Otono,2.7,No,Envio estandar,48,Tarjeta de debito,Mensual
5874,58,Femenino,Gloves,Accesorios,21,Manizales,L,Invierno,2.7,Si,Express,67,Tarjeta de debito,Trimestral
5875,39,Femenino,Hat,Accesorios,44,Neiva,M,Invierno,3.9,Si,Envio estandar,98,Tarjeta de debito,Trimestral
5876,35,Femenino,Backpack,Accesorios,41,Santa Marta,S,Primavera,2.5,No,Envio estandar,50,Efectivo,Anualmente
5877,21,Femenino,T-shirt,Ropa,69,Manizales,S,Primavera,2.7,Si,Envio estandar,42,Transferencia bancaria,Anualmente
5878,22,Masculino,Shirt,Ropa,27,Ibague,XXL,Otono,2.7,Si,Recogida en tienda,41,Transferencia bancaria,Mensual
5879,44,Femenino,Sneakers,Calzado,86,Barranquilla,XL,Invierno,4.1,Si,Envio en 2 dias,93,Tarjeta de debito,Quincenal
5880,58,Masculino,Hat,Accesorios,22,Santa Marta,L,Invierno,4.0,No,Express,7,Efectivo,Quincenal
5881,64,Masculino,T-shirt,Ropa,72,Villavicencio,S,Verano,3.4,Si,Recogida en tienda,62,Efectivo,Mensual
5882,21,Femenino,Shorts,Ropa,109,Ibague,XS,Otono,2.6,No,Envio en 2 dias,24,Tarjeta de credito,Quincenal
5883,47,Femenino,Blouse,Ropa,36,Bucaramanga,M,Verano,3.0,No,Envio en 2 dias,59,Nequi,Anualmente
5884,47,Femenino,Gloves,Accesorios,41,Villavicencio,XS,Primavera,4.0,Si,Entrega al dia siguiente,14,Tarjeta de credito,Mensual
5885,33,Masculino,Coat,Abrigos,79,Santa Marta,XL,Otono,3.4,Si,Express,57,Transferencia bancaria,Semanal
5886,52,Masculino,Hoodie,Ropa,53,Ibague,XS,Verano,4.7,No,Envio en 2 dias,18,Efectivo,Cada 3 meses
5887,50,Femenino,Boots,Calzado,75,Cartagena,M,Primavera,3.1,Si,Recogida en tienda,32,Transferencia bancaria,Mensual
5888,48,Femenino,Coat,Abrigos,79,Armenia,L,Verano,4.8,Si,Envio en 2 dias,20,Transferencia bancaria,Mensual
5889,75,Femenino,Boots,Calzado,100,Barranquilla,M,Invierno,2.9,No,Recogida en tienda,62,Nequi,Mensual
5890,32,Masculino,Handbag,Accesorios,89,Barranquilla,XS,Verano,3.9,No,Entrega al dia siguiente,3,Tarjeta de debito,Quincenal
5891,54,Masculino,Sweater,Ropa,22,Santa Marta,XXL,Invierno,3.5,Si,Entrega al dia siguiente,61,Transferencia bancaria,Mensual
5892,73,Masculino,Handbag,Accesorios,71,Manizales,S,Primavera,3.4,Si,Entrega al dia siguiente,69,Tarjeta de credito,Anualmente
5893,60,Femenino,Dress,Ropa,48,Villavicencio,M,Otono,4.2,Si,Entrega al dia siguiente,86,Tarjeta de debito,Anualmente
5894,67,Masculino,Shoes,Calzado,77,Medellin,XXL,Otono,3.5,Si,Recogida en tienda,9,Nequi,Semanal
5895,67,Femenino,Blouse,Ropa,93,Cali,M,Invierno,4.9,Si,Envio estandar,75,Nequi,Semanal
5896,35,Femenino,Pants,Ropa,99,Ibague,XL,Otono,4.5,Si,Express,16,Transferencia bancaria,Cada 3 meses
5897,69,Femenino,Skirt,Ropa,108,Armenia,S,Invierno,4.9,No,Envio estandar,37,Tarjeta de credito,Cada 3 meses
5898,74,Masculino,Sweater,Ropa,98,Manizales,XL,Primavera,4.1,No,Envio gratuito,57,Nequi,Trimestral
5899,47,Femenino,Sunglasses,Accesorios,103,Santa Marta,XS,Otono,4.8,Si,Envio estandar,51,Efectivo,Mensual
5900,48,Femenino,Shoes,Calzado,118,Villavicencio,S,Primavera,4.8,No,Envio gratuito,48,Transferencia bancaria,Trimestral
5901,22,Masculino,Scarf,Accesorios,98,Manizales,L,Invierno,3.9,No,Envio estandar,63,Tarjeta de credito,Quincenal
5902,38,Femenino,Scarf,Accesorios,115,Bogota,XXL,Otono,4.2,Si,Entrega al dia siguiente,82,Tarjeta de credito,Semanal
5903,58,Femenino,Jeans,Ropa,26,Armenia,M,Primavera,4.2,No,Entrega al dia siguiente,48,Nequi,Cada 3 meses
5904,61,Masculino,Shorts,Ropa,24,Bogota,XXL,Primavera,2.9,Si,Recogida en tienda,43,Tarjeta de debito,Cada 3 meses
5905,34,Femenino,Shirt,Ropa,70,Santa Marta,XL,Invierno,3.0,No,Envio estandar,37,Tarjeta de credito,Semanal
5906,33,Femenino,Socks,Accesorios,88,Armenia,XL,Otono,4.5,Si,Express,69,Nequi,Anualmente
5907,39,Masculino,Dress,Ropa,53,Medellin,XXL,Otono,3.0,No,Recogida en tienda,61,Tarjeta de credito,Cada 3 meses
5908,42,Femenino,Shorts,Ropa,41,Pereira,XL,Verano,4.7,Si,Envio gratuito,67,Nequi,Semanal
5909,41,Femenino,Handbag,Accesorios,84,Medellin,XL,Invierno,3.4,Si,Recogida en tienda,62,Nequi,Cada 3 meses
5910,42,Masculino,Backpack,Accesorios,98,Bucaramanga,L,Otono,4.6,Si,Envio en 2 dias,24,Tarjeta de debito,Semanal
5911,57,Femenino,Socks,Accesorios,85,Cucuta,XL,Primavera,4.8,Si,Entrega al dia siguiente,76,Efectivo,Quincenal
5912,21,Femenino,Shirt,Ropa,110,Bucaramanga,XL,Verano,3.2,Si,Envio en 2 dias,46,Tarjeta de credito,Mensual
5913,37,Femenino,Jacket,Abrigos,57,Santa Marta,XS,Otono,4.6,Si,Envio en 2 dias,27,Tarjeta de credito,Cada 3 meses
5914,57,Femenino,Pants,Ropa,80,Armenia,XL,Primavera,3.1,No,Entrega al dia siguiente,40,Transferencia bancaria,Anualmente
5915,57,Masculino,Coat,Abrigos,109,Cucuta,XXL,Primavera,3.2,Si,Envio en 2 dias,99,Tarjeta de debito,Quincenal
5916,47,Masculino,Skirt,Ropa,87,Medellin,XXL,Invierno,3.9,Si,Entrega al dia siguiente,0,Tarjeta de debito,Cada 3 meses
5917,26,Femenino,Shirt,Ropa,87,Manizales,M,Invierno,2.9,Si,Envio gratuito,71,Efectivo,Mensual
5918,21,Masculino,T-shirt,Ropa,94,Manizales,L,Invierno,3.8,No,Envio gratuito,21,Tarjeta de credito,Mensual
5919,63,Masculino,Shirt,Ropa,63,Armenia,XXL,Otono,3.9,No,Recogida en tienda,75,Efectivo,Cada 3 meses
5920,68,Masculino,Sunglasses,Accesorios,98,Cartagena,S,Verano,3.3,Si,Envio en 2 dias,88,Efectivo,Cada 3 meses
5921,19,Femenino,Backpack,Accesorios,25,Bogota,S,Otono,3.4,Si,Envio estandar,82,Tarjeta de credito,Anualmente
5922,33,Femenino,Sneakers,Calzado,34,Neiva,M,Otono,2.7,Si,Envio gratuito,43,Efectivo,Anualmente
5923,51,Femenino,Sneakers,Calzado,101,Pereira,XL,Verano,4.2,No,Envio gratuito,36,Nequi,Trimestral
5924,57,Masculino,Jewelry,Accesorios,95,Ibague,XXL,Invierno,2.9,Si,Entrega al dia siguiente,57,Efectivo,Semanal
5925,36,Masculino,Coat,Abrigos,115,Bogota,S,Otono,4.6,Si,Envio gratuito,36,Tarjeta de credito,Anualmente
5926,51,Femenino,Dress,Ropa,110,Manizales,XS,Verano,3.0,Si,Express,25,Nequi,Quincenal
5927,74,Femenino,Sneakers,Calzado,59,Ibague,XS,Primavera,3.4,Si,Envio en 2 dias,66,Tarjeta de credito,Mensual
5928,34,Masculino,Dress,Ropa,46,Armenia,XL,Invierno,3.4,Si,Entrega al dia siguiente,51,Nequi,Semanal
5929,23,Masculino,Dress,Ropa,120,Cali,M,Invierno,3.7,No,Recogida en tienda,46,Nequi,Semanal
5930,35,Masculino,Coat,Abrigos,68,Cali,XL,Primavera,3.3,Si,Envio estandar,99,Efectivo,Mensual
5931,75,Femenino,Sweater,Ropa,33,Pereira,XS,Verano,4.3,Si,Recogida en tienda,60,Tarjeta de credito,Anualmente
5932,47,Femenino,Gloves,Accesorios,76,Neiva,XXL,Verano,4.8,Si,Envio en 2 dias,41,Tarjeta de credito,Quincenal
5933,27,Femenino,Sweater,Ropa,72,Cali,XS,Invierno,4.5,Si,Recogida en tienda,38,Tarjeta de credito,Trimestral
5934,53,Femenino,Handbag,Accesorios,41,Bucaramanga,XXL,Otono,4.3,Si,Envio estandar,69,Tarjeta de credito,Cada 3 meses
5935,53,Masculino,Hat,Accesorios,73,Medellin,L,Invierno,4.3,No,Express,20,Efectivo,Cada 3 meses
5936,33,Femenino,Shorts,Ropa,62,Cartagena,M,Invierno,4.0,Si,Express,57,Nequi,Trimestral
5937,46,Femenino,Dress,Ropa,93,Cali,L,Primavera,2.9,No,Express,85,Nequi,Mensual
5938,66,Masculino,Sweater,Ropa,34,Barranquilla,L,Otono,2.8,Si,Express,19,Transferencia bancaria,Semanal
5939,66,Femenino,Coat,Abrigos,66,Pereira,XXL,Primavera,3.9,Si,Envio en 2 dias,5,Tarjeta de debito,Trimestral
5940,49,Masculino,Shirt,Ropa,84,Manizales,XL,Invierno,3.4,Si,Recogida en tienda,94,Tarjeta de debito,Semanal
5941,50,Masculino,Dress,Ropa,50,Villavicencio,XL,Invierno,4.8,Si,Express,2,Tarjeta de debito,Cada 3 meses
5942,33,Masculino,Sneakers,Calzado,30,Cucuta,XL,Otono,2.8,Si,Envio gratuito,20,Tarjeta de credito,Semanal
5943,54,Femenino,Backpack,Accesorios,119,Cali,XXL,Verano,4.4,No,Recogida en tienda,3,Transferencia bancaria,Cada 3 meses
5944,30,Masculino,Hat,Accesorios,103,Cucuta,XXL,Verano,2.6,Si,Envio en 2 dias,73,Efectivo,Mensual
5945,23,Femenino,Socks,Accesorios,95,Santa Marta,XS,Primavera,2.9,Si,Recogida en tienda,19,Tarjeta de credito,Anualmente
5946,31,Femenino,Boots,Calzado,107,Armenia,L,Invierno,3.7,Si,Envio en 2 dias,14,Nequi,Semanal
5947,61,Femenino,Boots,Calzado,34,Pereira,L,Primavera,2.8,Si,Envio en 2 dias,15,Nequi,Semanal
5948,20,Masculino,Coat,Abrigos,112,Bucaramanga,XXL,Invierno,4.8,Si,Envio estandar,95,Tarjeta de credito,Anualmente
5949,36,Femenino,Pants,Ropa,68,Bucaramanga,S,Primavera,4.2,No,Recogida en tienda,85,Tarjeta de debito,Trimestral
5950,24,Femenino,T-shirt,Ropa,120,Cartagena,S,Primavera,2.7,Si,Envio estandar,87,Efectivo,Semanal
5951,51,Femenino,Jacket,Abrigos,21,Ibague,XXL,Otono,5.0,Si,Envio estandar,36,Efectivo,Quincenal
5952,19,Femenino,Sunglasses,Accesorios,66,Bucaramanga,XXL,Invierno,4.6,Si,Recogida en tienda,94,Transferencia bancaria,Quincenal
5953,63,Masculino,Coat,Abrigos,119,Armenia,XL,Invierno,4.6,Si,Express,58,Transferencia bancaria,Quincenal
5954,35,Femenino,Pants,Ropa,65,Manizales,M,Otono,3.5,Si,Express,3,Tarjeta de debito,Anualmente
5955,74,Femenino,Backpack,Accesorios,38,Santa Marta,XS,Invierno,2.8,Si,Entrega al dia siguiente,29,Nequi,Mensual
5956,35,Femenino,Dress,Ropa,96,Ibague,XS,Invierno,4.3,Si,Entrega al dia siguiente,54,Nequi,Anualmente
5957,44,Femenino,Coat,Abrigos,36,Cucuta,M,Primavera,3.4,No,Express,87,Transferencia bancaria,Quincenal
5958,62,Masculino,Belt,Accesorios,51,Bogota,XS,Primavera,4.0,No,Entrega al dia siguiente,72,Efectivo,Cada 3 meses
5959,45,Masculino,Skirt,Ropa,28,Bucaramanga,L,Otono,3.4,No,Express,31,Tarjeta de debito,Mensual
5960,71,Femenino,Coat,Abrigos,52,Santa Marta,L,Primavera,2.8,Si,Envio en 2 dias,100,Nequi,Anualmente
5961,20,Femenino,Backpack,Accesorios,114,Neiva,L,Verano,2.8,No,Envio gratuito,97,Transferencia bancaria,Mensual
5962,28,Masculino,Shirt,Ropa,25,Manizales,XS,Primavera,4.5,No,Entrega al dia siguiente,13,Tarjeta de credito,Trimestral
5963,19,Femenino,Jacket,Abrigos,110,Bogota,L,Primavera,3.0,Si,Entrega al dia siguiente,57,Transferencia bancaria,Quincenal
5964,21,Masculino,Sunglasses,Accesorios,49,Bucaramanga,XS,Primavera,4.5,No,Envio gratuito,67,Tarjeta de debito,Mensual
5965,37,Femenino,Jewelry,Accesorios,42,Medellin,XXL,Verano,2.6,No,Express,44,Nequi,Trimestral
5966,61,Masculino,Sandals,Calzado,74,Armenia,L,Otono,3.7,Si,Envio en 2 dias,71,Transferencia bancaria,Cada 3 meses
5967,30,Femenino,Skirt,Ropa,71,Cali,L,Otono,4.6,No,Entrega al dia siguiente,19,Transferencia bancaria,Cada 3 meses
5968,55,Femenino,Shirt,Ropa,50,Cucuta,S,Invierno,2.5,Si,Envio gratuito,51,Efectivo,Mensual
5969,24,Masculino,Jacket,Abrigos,100,Ibague,XS,Primavera,4.5,Si,Entrega al dia siguiente,75,Efectivo,Semanal
5970,47,Femenino,Hat,Accesorios,24,Bogota,XXL,Otono,4.0,Si,Recogida en tienda,72,Tarjeta de debito,Trimestral
5971,18,Masculino,Handbag,Accesorios,105,Armenia,XS,Otono,4.5,Si,Envio gratuito,78,Nequi,Trimestral
5972,20,Masculino,Sneakers,Calzado,96,Cucuta,L,Invierno,4.5,No,Recogida en tienda,28,Transferencia bancaria,Quincenal
5973,47,Masculino,Socks,Accesorios,35,Cucuta,L,Invierno,4.0,No,Envio en 2 dias,52,Efectivo,Anualmente
5974,27,Femenino,Scarf,Accesorios,56,Bogota,L,Invierno,3.9,Si,Express,22,Tarjeta de debito,Mensual
5975,29,Femenino,Sweater,Ropa,108,Manizales,XXL,Otono,4.0,Si,Envio estandar,57,Transferencia bancaria,Anualmente
5976,63,Masculino,Dress,Ropa,75,Cucuta,XXL,Verano,2.6,No,Envio en 2 dias,65,Efectivo,Trimestral
5977,72,Femenino,Boots,Calzado,31,Pereira,XS,Verano,4.2,Si,Recogida en tienda,84,Tarjeta de debito,Anualmente
5978,72,Femenino,Handbag,Accesorios,67,Villavicencio,XXL,Invierno,4.8,Si,Envio en 2 dias,56,Transferencia bancaria,Semanal
5979,71,Masculino,Socks,Accesorios,85,Bogota,XS,Invierno,4.7,No,Envio estandar,17,Tarjeta de credito,Anualmente
5980,46,Masculino,Shirt,Ropa,85,Armenia,S,Invierno,4.9,No,Entrega al dia siguiente,1,Nequi,Quincenal
5981,21,Femenino,Hat,Accesorios,89,Bogota,L,Invierno,3.3,Si,Express,24,Efectivo,Trimestral
5982,23,Masculino,Skirt,Ropa,71,Medellin,XXL,Primavera,4.8,No,Recogida en tienda,75,Tarjeta de debito,Quincenal
5983,56,Masculino,Shoes,Calzado,84,Cali,L,Invierno,3.9,No,Recogida en tienda,81,Transferencia bancaria,Cada 3 meses
5984,20,Masculino,Handbag,Accesorios,111,Medellin,M,Primavera,4.5,No,Envio en 2 dias,45,Efectivo,Anualmente
5985,49,Femenino,Dress,Ropa,82,Cartagena,XXL,Verano,3.3,No,Envio gratuito,13,Efectivo,Trimestral
5986,69,Masculino,Dress,Ropa,57,Villavicencio,XS,Invierno,4.3,No,Envio estandar,48,Efectivo,Trimestral
5987,33,Masculino,Skirt,Ropa,74,Bogota,M,Invierno,3.8,Si,Envio en 2 dias,56,Transferencia bancaria,Quincenal
5988,53,Masculino,Boots,Calzado,69,Cali,S,Otono,3.9,Si,Recogida en tienda,52,Tarjeta de debito,Trimestral
5989,52,Femenino,Backpack,Accesorios,84,Ibague,S,Otono,3.8,Si,Envio estandar,5,Efectivo,Quincenal
5990,34,Masculino,Scarf,Accesorios,39,Neiva,XL,Invierno,4.0,Si,Entrega al dia siguiente,2,Nequi,Anualmente
5991,23,Masculino,Blouse,Ropa,47,Cucuta,XS,Verano,3.4,Si,Express,91,Efectivo,Anualmente
5992,32,Femenino,Scarf,Accesorios,112,Pereira,XS,Otono,3.0,Si,Envio en 2 dias,32,Tarjeta de debito,Trimestral
5993,50,Femenino,Jewelry,Accesorios,62,Neiva,XXL,Primavera,4.8,No,Envio gratuito,96,Tarjeta de debito,Mensual
5994,27,Masculino,Boots,Calzado,98,Medellin,L,Otono,4.1,Si,Recogida en tienda,37,Tarjeta de debito,Anualmente
5995,68,Masculino,Jewelry,Accesorios,28,Santa Marta,XXL,Invierno,4.7,Si,Envio estandar,16,Tarjeta de debito,Trimestral
5996,52,Femenino,Shoes,Calzado,89,Armenia,XS,Invierno,3.7,Si,Envio en 2 dias,34,Transferencia bancaria,Mensual
5997,35,Masculino,Shirt,Ropa,33,Neiva,S,Otono,4.1,No,Recogida en tienda,48,Tarjeta de debito,Trimestral
5998,45,Femenino,Sunglasses,Accesorios,94,Pereira,XXL,Invierno,3.3,No,Envio estandar,39,Transferencia bancaria,Cada 3 meses
5999,39,Masculino,Jacket,Abrigos,104,Bogota,XS,Primavera,4.0,Si,Envio en 2 dias,87,Efectivo,Cada 3 meses
6000,33,Masculino,Sunglasses,Accesorios,25,Bucaramanga,XS,Primavera,3.7,No,Recogida en tienda,93,Transferencia bancaria,Quincenal
6001,71,Masculino,Gloves,Accesorios,73,Bucaramanga,S,Invierno,4.9,Si,Envio en 2 dias,65,Nequi,Cada 3 meses
6002,38,Masculino,Skirt,Ropa,27,Pereira,L,Primavera,2.6,No,Express,38,Nequi,Trimestral
6003,34,Femenino,Belt,Accesorios,57,Pereira,L,Otono,4.5,No,Entrega al dia siguiente,63,Efectivo,Anualmente
6004,38,Masculino,Hat,Accesorios,40,Bogota,M,Otono,3.6,No,Entrega al dia siguiente,96,Efectivo,Cada 3 meses
6005,52,Femenino,Shorts,Ropa,77,Neiva,M,Otono,4.9,Si,Envio estandar,77,Transferencia bancaria,Mensual
6006,26,Femenino,Jeans,Ropa,53,Neiva,L,Invierno,4.5,Si,Entrega al dia siguiente,43,Tarjeta de debito,Anualmente
6007,24,Masculino,Sneakers,Calzado,62,Ibague,XL,Otono,3.1,Si,Envio en 2 dias,88,Efectivo,Quincenal
6008,72,Femenino,Boots,Calzado,42,Cali,M,Verano,4.9,No,Entrega al dia siguiente,61,Efectivo,Cada 3 meses
6009,43,Femenino,T-shirt,Ropa,60,Ibague,XS,Invierno,2.6,Si,Express,35,Transferencia bancaria,Anualmente
6010,41,Masculino,Shoes,Calzado,86,Villavicencio,L,Primavera,2.5,Si,Envio en 2 dias,60,Nequi,Trimestral
6011,43,Masculino,Sunglasses,Accesorios,83,Manizales,S,Verano,4.7,Si,Envio estandar,76,Tarjeta de debito,Mensual
6012,68,Femenino,Hat,Accesorios,77,Cali,XXL,Invierno,4.5,Si,Recogida en tienda,54,Transferencia bancaria,Quincenal
6013,64,Femenino,Dress,Ropa,26,Barranquilla,XL,Otono,3.1,No,Envio gratuito,29,Efectivo,Cada 3 meses
6014,62,Masculino,T-shirt,Ropa,88,Bogota,L,Otono,4.9,Si,Envio gratuito,33,Nequi,Quincenal
6015,37,Femenino,Boots,Calzado,105,Manizales,XXL,Verano,3.8,No,Envio gratuito,96,Tarjeta de debito,Anualmente
6016,20,Masculino,Hat,Accesorios,59,Villavicencio,M,Otono,4.1,No,Recogida en tienda,18,Tarjeta de credito,Anualmente
6017,25,Femenino,Gloves,Accesorios,39,Armenia,L,Otono,4.4,No,Recogida en tienda,79,Transferencia bancaria,Mensual
6018,46,Masculino,T-shirt,Ropa,46,Barranquilla,XXL,Otono,4.1,Si,Entrega al dia siguiente,21,Transferencia bancaria,Quincenal
6019,73,Masculino,Socks,Accesorios,41,Cucuta,XS,Invierno,3.4,Si,Recogida en tienda,69,Transferencia bancaria,Anualmente
6020,56,Masculino,Handbag,Accesorios,25,Cartagena,M,Verano,2.6,Si,Envio gratuito,92,Nequi,Trimestral
6021,71,Femenino,Hat,Accesorios,99,Barranquilla,M,Verano,4.7,Si,Envio en 2 dias,89,Transferencia bancaria,Trimestral
6022,22,Masculino,Sandals,Calzado,80,Manizales,M,Primavera,4.6,No,Express,35,Tarjeta de debito,Cada 3 meses
6023,60,Masculino,Hat,Accesorios,53,Pereira,XS,Verano,4.5,No,Recogida en tienda,8,Efectivo,Trimestral
6024,57,Femenino,Sandals,Calzado,110,Neiva,XL,Primavera,2.5,No,Express,82,Nequi,Anualmente
6025,27,Masculino,Shirt,Ropa,85,Villavicencio,M,Invierno,4.5,No,Envio estandar,67,Nequi,Quincenal
6026,74,Femenino,Hoodie,Ropa,60,Santa Marta,XL,Verano,4.6,Si,Envio gratuito,57,Tarjeta de credito,Cada 3 meses
6027,42,Femenino,Belt,Accesorios,31,Cucuta,XXL,Invierno,4.3,Si,Envio gratuito,16,Tarjeta de credito,Trimestral
6028,59,Femenino,Shorts,Ropa,77,Cali,XL,Verano,3.1,Si,Express,14,Nequi,Mensual
6029,19,Masculino,Dress,Ropa,92,Barranquilla,S,Primavera,4.3,Si,Express,18,Transferencia bancaria,Anualmente
6030,70,Femenino,Backpack,Accesorios,43,Barranquilla,S,Primavera,2.5,No,Entrega al dia siguiente,55,Efectivo,Anualmente
6031,20,Femenino,Shirt,Ropa,100,Ibague,XXL,Invierno,4.3,Si,Envio en 2 dias,70,Transferencia bancaria,Cada 3 meses
6032,30,Masculino,Jewelry,Accesorios,31,Cartagena,XS,Verano,4.7,No,Envio gratuito,83,Tarjeta de credito,Semanal
6033,23,Femenino,Scarf,Accesorios,55,Pereira,XL,Verano,3.0,No,Entrega al dia siguiente,75,Tarjeta de debito,Semanal
6034,68,Femenino,Belt,Accesorios,20,Barranquilla,XXL,Primavera,3.6,No,Express,0,Tarjeta de debito,Cada 3 meses
6035,39,Masculino,Sandals,Calzado,29,Bucaramanga,XS,Primavera,3.6,No,Entrega al dia siguiente,34,Transferencia bancaria,Anualmente
6036,18,Masculino,Jeans,Ropa,58,Cucuta,XS,Primavera,4.3,Si,Envio gratuito,0,Efectivo,Trimestral
6037,38,Femenino,Jewelry,Accesorios,98,Cucuta,XL,Otono,4.4,No,Envio en 2 dias,66,Nequi,Anualmente
6038,41,Femenino,Pants,Ropa,73,Manizales,S,Otono,3.9,No,Envio estandar,92,Nequi,Trimestral
6039,57,Masculino,Dress,Ropa,69,Ibague,L,Primavera,3.8,No,Envio estandar,71,Nequi,Semanal
6040,54,Femenino,Scarf,Accesorios,87,Villavicencio,XXL,Invierno,4.5,Si,Envio gratuito,3,Tarjeta de debito,Trimestral
6041,45,Femenino,Jeans,Ropa,78,Cucuta,XS,Invierno,4.7,Si,Recogida en tienda,76,Tarjeta de credito,Quincenal
6042,19,Femenino,Coat,Abrigos,75,Armenia,M,Invierno,4.6,Si,Entrega al dia siguiente,1,Tarjeta de debito,Anualmente
